id,code,product_name,generic_name,quantity,unit quantity,packaging,brands,categories,origins,manufacturing_places,manufacturing_places_tags,labels,stores,countries,ingredients_text,allergens_tags,traces,additives_n,additives_tags,ingredients_from_palm_oil_n,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,,image_url,image_small_url,image_ingredients_url,image_nutrition_url,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,monounsaturated_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,omega_9_fat_100g,trans_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,vitamin_d_100g,vitamin_e_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,selenium_100g,iodine_100g,caffeine_100g,fruits-vegetables_nuts_estimate_100g,cocoa_100g,carbon_footprint_from_meat_or_fish_100g,Price
1258,19212777,Cornichons,,360,g,Bocal,"Colruyt,Everyday","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Aliments à base de fruits et de légumes, Aliments à base de plantes en conserve, Pickles, Légumes et dérivés, Légumes en conserve, Pickles d'origine végétale, Pickles de légumes, Pickles de concombres, Cornichons, Cornichons aigres-doux",,,,en:high-fibres,Colruyt,Belgique,"Cornichons, eau, vinaigre, sucre, sel, graines de moutarde, arômes naturels de concombre et d'aneth. Naturellement riches en fibres.",en:mustard,en:mustard,0,,0,b,3,Legumes,Vegetables,en:gherkins-in-sweet-and-sour-sauce,,https://static.openfoodfacts.org/images/products/19212777/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/19212777/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/19212777/ingredients_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/19212777/nutrition_fr.18.400.jpg,19,79,,0,0,,,,,,,3.6,3.6,0.9,0.6,1.3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1259,5400141244977,Yoghurt entier muesli nature,,175,g,"Plastikbecher,Plastik",boni,"Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Joghurt, Naturjoghurt",,,,"Nutriscore,Nutriscore B",,"Belgien,Deutschland",,,"en:nuts,en:sesame-seeds,en:soybeans",,,,b,,Crèmerie ,Milk and yogurt,de:naturjoghurt,,https://static.openfoodfacts.org/images/products/540/014/124/4977/front_fr.6.400.jpg,https://static.openfoodfacts.org/images/products/540/014/124/4977/front_fr.6.200.jpg,https://static.openfoodfacts.org/images/products/540/014/124/4977/ingredients_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/540/014/124/4977/nutrition_fr.12.400.jpg,219,916,,5.8,3,,,,,,,13,5.6,1,5.1,0.14,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1260,5410031001245,Pacha instant,,50,g,carton et plastique,PACHA,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons instantanées, Chicorée soluble",,,,,cora,en:Belgium,525 Instant CHICOREE SOLUBLE OPLOSCICHOREI,,,0,,0,,,Boissons ,unknown,en:instant-chicory,,https://static.openfoodfacts.org/images/products/541/003/100/1245/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/541/003/100/1245/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/541/003/100/1245/ingredients_fr.13.400.jpg,,316,1322,,1.1,0.5,,,,,,,57,26,32,3.6,0.38,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1261,8718226401380,Flavour your drinks (fraise pastèque),,48,ml,flacon,Flavour Your Drink,"Getränke, Sirups, Aromatisierte Sirups, Grenadinensirups",,Nederlands,nederlands,,Action,"Belgique, en:france",,,,,,,,,Boissons ,Sweetened beverages,en:grenadine,,https://static.openfoodfacts.org/images/products/871/822/640/1380/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/871/822/640/1380/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/871/822/640/1380/ingredients_fr.6.400.jpg,https://static.openfoodfacts.org/images/products/871/822/640/1380/nutrition_de.10.400.jpg,0,0,,0,0,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1262,5410013102502,Spa Reine,,330,ml,nl:Plastic fles,Spa,"Dranken, Waters, Bronwaters, Mineraalwaters, Natuurlijke mineraalwaters, Suikervrije dranken",Belgique,Belgique,belgique,"Groene Punt, Convient à l'alimentation des nourrissons",,"België, Frankrijk, Nederland",Natuurlijk mineraalwater,,,0,,0,a,1,Boissons ,Waters and flavored waters,en:unsweetened-beverages,,https://static.openfoodfacts.org/images/products/541/001/310/2502/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/541/001/310/2502/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/541/001/310/2502/ingredients_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/541/001/310/2502/nutrition_fr.16.400.jpg,1,4,,0,0,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,0.0005,0.0045,,,0.0017,,,,,,,,,,1
1263,5411803060316,Gaufres fourrées,,360,g,"boîte,carton,plastique","Succès du Jour,Marquette & Fils","Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Gaufres, Gaufres fourrées, Gaufres fourrées à la vanille",,Belgique,belgique,"Green Dot, fr:Triman, en:made-in-belgium",Delhaize,"Belgique, France","Gaufre-60 % : Farine de _froment_, huiles végétales non-hydrogénées (palme - colza - coprah), eau, dextrose, sucre, farine de _soja_, sirop de glucose, sel, poudre à lever:bicarbonate d'ammonium, émulsifiant : lécithine de colza, acidifiant : acide lactique, fourrage 40 %: fondant (sucre, sirop de glucose, eau), sucre, sirop de glucose, dextrose, farine de _soja_, sel, sucre, acidifiant: acide lactique, arôme naturel de vanille (0,19 %).","en:gluten,en:soybeans",,3,"en:e270,en:e322,en:e322i,en:e503,en:e503ii",1,e,4,Epicerie sucrée,Biscuits and cakes,fr:gaufres-fourrees-a-la-vanille,,https://static.openfoodfacts.org/images/products/541/180/306/0316/front_fr.6.400.jpg,https://static.openfoodfacts.org/images/products/541/180/306/0316/front_fr.6.200.jpg,https://static.openfoodfacts.org/images/products/541/180/306/0316/ingredients_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/541/180/306/0316/nutrition_fr.15.400.jpg,424,1774,,17.3,9,,,,,,,61.3,40.6,,5,0.8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1264,5410471914310,Speculoos,,112,g,"boîte en carton,sachets individuels",Jules Destrooper,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs",,,,,,Belgique,"Farine de blé, cassonade de candi, beurre (15%) (lait), oeufs de poules élevées au sol, poudre à lever: carbonates de sodium; sirop de candi, sel marin, cannelle.","en:gluten,en:milk","en:nuts,en:soybeans",1,en:e500,0,e,3,Epicerie sucrée,Biscuits and cakes,en:dry-biscuits,,https://static.openfoodfacts.org/images/products/541/047/191/4310/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/541/047/191/4310/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/541/047/191/4310/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/541/047/191/4310/nutrition_fr.10.400.jpg,410,1715,,14,8.5,,,,,,,66,44,,5.3,1.1,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1265,5400113028635,Cacao En Poudre,,200,g,"metal,carton,plastique",Delhaize,"Cacaos et chocolats en poudre, Cacaos en poudre",,,,"Organic,Fair trade,Fairtrade International,Verified",Delhaize,Belgium,cacao en poudre correcteur d'acidité (carbonate de potassium),,"en:gluten,en:milk,en:nuts",1,"en:e501,en:e501i",0,c,1,Epicerie sucrée,unknown,en:cocoa-powders,,https://static.openfoodfacts.org/images/products/540/011/302/8635/front_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/540/011/302/8635/front_fr.19.200.jpg,https://static.openfoodfacts.org/images/products/540/011/302/8635/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/011/302/8635/nutrition_fr.10.400.jpg,389,1628,,21,13.2,,,,,,,12.4,0.3,30.8,22.3,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1266,4002359011399,Italiano spaghetti,,616,g,5 portions,Miracoli,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires",,,,,colruyt,Belgique,"purée de tomates (83%), tomates (17%)",,,0,,0,a,1,Epicerie salée,Cereals,en:pastas,,https://static.openfoodfacts.org/images/products/400/235/901/1399/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/400/235/901/1399/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/400/235/901/1399/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/400/235/901/1399/nutrition_fr.10.400.jpg,105,439,,0.5,0.1,,,,,,,21,2.1,1.3,3.9,0.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1267,4250208800551,Farine sans gluten poensgen,,500,g,Boîte de 500 g,Poensgen,Farine Usage Spécial,,Inconnu,inconnu,Glutenfrei,Delhaize,"Frankreich, en:belgium","Amidon de froment exempt de gluten,  épaississant : farine de guar,  farine de lupin, dextrose, poudre de lait écrémé.",,fr:Oeufs et soja,0,,0,b,4,Epicerie salée,unknown,de:farine-usage-spécial,,https://static.openfoodfacts.org/images/products/425/020/880/0551/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/425/020/880/0551/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/425/020/880/0551/ingredients_fr.17.400.jpg,https://static.openfoodfacts.org/images/products/425/020/880/0551/nutrition_de.8.400.jpg,341,1427,,0.3,0,,,,,,,81.4,2.7,1.1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1268,5400259816417,grain potir May 60,,600,g,Papier et plastique,Carrefour Market Mestdagh,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains",,inconnu,inconnu,,"Carrefour Groupe Mestdagh, Carrefour",en:BE,"farine de blé, graines de citrouille  (20%), graines de tournesol, GRAINES DE SÉSAME, graines de lin brun, son (SOJA), levure, sel iodé, gluten (BLÉ), huiles végétales  (palme, navette ), émulsifiants, (E471, E472e ), farine de soja, sucre, farine de malt torréfiée  (ORGE), dextrose.","en:gluten,en:sesame-seeds,en:soybeans",,2,"en:e471,en:e472e",1,c,4,Boulangerie ,Bread,en:breads,,https://static.openfoodfacts.org/images/products/540/025/981/6417/front_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/540/025/981/6417/front_fr.5.200.jpg,https://static.openfoodfacts.org/images/products/540/025/981/6417/ingredients_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/540/025/981/6417/nutrition_fr.11.400.jpg,,1823,,21,5,,,,,,,40,1,7,17,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1269,5400141261592,Dosettes deca,,252,g,Paquet de 36 dosettes type Senseo,Everyday,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Cafés en dosettes, Cafés en dosettes compatible Senseo",,Inconnue,inconnue,fr:Aucun,"Colruyt Group,Colruyt",Belgium,café doux sans caféine.,,fr:Aucun allergène indiqué,0,,0,,1,Boissons ,unknown,en:senseo-compatible-coffee-capsules,,https://static.openfoodfacts.org/images/products/540/014/126/1592/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/014/126/1592/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/540/014/126/1592/ingredients_fr.14.400.jpg,,0,0,,0,0,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1270,5412038105377,Galler noir 70% Intense,,80,g,Tablette,Galler,"Snacks, Snacks sucrés, Chocolats, Chocolats noirs",,Belgique,belgique,Fournisseur de la cour de Belgique,Colruyt,Belgique,"Pâte de cacao, sucre, beurre de cacao, émulsifiant: lécithine de soja, arôme naturel de vanille, arôme naturel de vanille.   chocolat noir 70% cacao.",,"en:milk,en:nuts,fr:Oeufs blé  (gluten )",1,"en:e322,en:e322i",0,e,4,Epicerie sucrée,Chocolate products,en:dark-chocolates,,https://static.openfoodfacts.org/images/products/541/203/810/5377/front_fr.6.400.jpg,https://static.openfoodfacts.org/images/products/541/203/810/5377/front_fr.6.200.jpg,https://static.openfoodfacts.org/images/products/541/203/810/5377/ingredients_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/541/203/810/5377/nutrition_fr.12.400.jpg,,2345,,41.7,25,,,,,,,32,28,,7.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1271,20036829,Latte Macchiato,,330,ml,bouteille,Milbona,"Boissons, Boissons au café",,Allemagne,allemagne,,lidl,"France,Belgique",,,fr:inconnu,,,,e,,Boissons ,Teas and herbal teas and coffees,en:coffee-drinks,,https://static.openfoodfacts.org/images/products/20036829/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/20036829/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/20036829/ingredients_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/20036829/nutrition_fr.3.400.jpg,79,331,,4.1,2.6,,,,,,,7.7,7.7,,2.8,0.15,0.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1272,5400141158809,Girasoli légumes grillés & Ricotta,,250,g,,Boni,"Plats préparés, Plats à base de pâtes, Pâtes farcies",,,,"High fibres,Nutriscore,Nutriscore Grade A",colruyt,Belgium,"Semoule de _BLÉ_ dur, 11 % _OEUFS_, 1% courgettes, 11 % tomates, 11 % aubergines, 5,5 % poivrons rouges, 5,5 % poivrons jaunes, 5,5 % ricotta [petit-_LAIT_, sel, correcteur d'acidité (E270)], chapelure (farine de _BLÉ_, sel, levure), fibres alimentaires, 2,5 % mozzarella (_LAIT_, sel, coagulant microbien), huile de tournesol, 1% Grana Padano [_LAIT_, sel, présure animale, conservateur (E1105, contient des OEUFS), sel, oignons, arôme naturel, tomates déshydratées, 0,5 % basilic. Source de fibres. PEUT CONTENIR DES TRACES DE _CRUSTACÉS_, DE _POISSON_, DE _SOJA_, DE _FRUITS A COQUE_, DE _SÉSAME_ ET DE _MOLLUSQUES_","en:eggs,en:gluten,en:milk","en:crustaceans,en:fish,en:molluscs,en:nuts,en:sesame-seeds,en:soybeans",2,"en:e1105,en:e270",0,a,4,Traiteur et apéritifs ,One-dish meals,en:stuffed-pastas,,https://static.openfoodfacts.org/images/products/540/014/115/8809/front_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/540/014/115/8809/front_fr.19.200.jpg,https://static.openfoodfacts.org/images/products/540/014/115/8809/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/014/115/8809/nutrition_fr.17.400.jpg,201,841,,5,1.8,,,,,,,28,2.7,4.3,8.8,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,49.5,,,1
1273,5410018104747,Semoule de riz,,250,g,sachet,anco,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Semoules de céréales, Semoules de riz",,,,,carrefour,Belgique,,,fr:riz peut contenir des traces de gluten oeufs lait soja sésame,,,,b,,Epicerie salée,Cereals,en:rice-semolinas,,https://static.openfoodfacts.org/images/products/541/001/810/4747/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/541/001/810/4747/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/541/001/810/4747/ingredients_fr.17.400.jpg,https://static.openfoodfacts.org/images/products/541/001/810/4747/nutrition_fr.11.400.jpg,342,1431,,0.5,0.1,,,,,,,77.5,2,0.3,6.8,0.03,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1274,5400111043685,Galettes de riz,Galettes de riz,130,g,Plastique,Delhaize bio,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Galettes de céréales soufflées, Galettes de riz soufflé","UE,NON UE",,,"Organic, EU Organic, BE-BIO-02 , en:eu-non-eu-agriculture",Delhaize,"Belgique, France","Riz complet, Sarrasin, Amarante, Millet, Sel marin",,en:sesame-seeds,0,,0,a,3,Epicerie salée,Cereals,en:puffed-rice-cakes,,https://static.openfoodfacts.org/images/products/540/011/104/3685/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/540/011/104/3685/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/540/011/104/3685/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/011/104/3685/nutrition_fr.8.400.jpg,409,1711,,3,0.2,,,,,,,85.8,1,3.2,8,0.3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1275,5410533185597,Airelles cuisinées au vin,Airelles cuisinées,485,g,Conserve,HABI,Airelles,,Belgique,belgique,,Colruyt,Belgique,"Airelles (45%), sucre, vin (4,5%), gélifiant (pectine d'agrumes, épices).",,,1,en:e440,0,c,4,Traiteur et apéritifs ,unknown,fr:airelles,,https://static.openfoodfacts.org/images/products/541/053/318/5597/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/541/053/318/5597/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/541/053/318/5597/ingredients_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/541/053/318/5597/nutrition_fr.9.400.jpg,187,782,,0.4,0,,,,,,,45.6,40,,0.4,0.02,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1276,5410228253556,"Leffe Blonde 0,0%",,330,ml,bouteille en verre,leffe,"Boissons, Boissons alcoolisées, Bières, Bières blondes, Sans alcool",,Belgique,belgique,,colruyt,Belgique,"Eau, malt d'orge, maïs, orge, houblon, arômes naturels",en:gluten,,0,,0,,4,Alcools,Alcoholic beverages,fr:sans-alcool,,https://static.openfoodfacts.org/images/products/541/022/825/3556/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/541/022/825/3556/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/541/022/825/3556/ingredients_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/541/022/825/3556/nutrition_fr.12.400.jpg,40,167,,0,0,,,,,,,9.8,1.1,,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1277,27047217,bloc de foie gras de canard,,200,g,conserve,excellence,"Poissons et viandes et oeufs, Foies gras, Foies gras de canard",,b2250 Olen,b2250-olen,,Aldi,Belgique,foie gras de canard 89% eau armagnac sel suce épices,,"en:celery,en:mustard,en:soybeans",0,,0,,,Traiteur et apéritifs ,Salty and fatty products,en:foies-gras-from-ducks,,https://static.openfoodfacts.org/images/products/27047217/front_fr.5.400.jpg,https://static.openfoodfacts.org/images/products/27047217/front_fr.5.200.jpg,,,485,2029,,50,23,,,,,,,1.6,,,6.9,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1278,7610700947340,Ricola Orange Mint S. S. En Box 20X50G,,50,g,,Ricola,,,,,,"Carrefour,Auchan, Delhaize","Belgique, France","In Bonbons Suisses aux Plantes sans sucres avec édulcorants Ingrediënten: Isomalt, voedingszuur (citroenzuur), extract (0,3%) van oran ge-mint en Ricola 13 kruiden-mix, natuurlijke sinaasappel aroma's 20etstoffen (aspartaam, acesulfaam-K), menthol, natuurlijke munten aroma's kleuren paprika-extract). Overmatig gebruik kan een laxerend effect hebben. Bevat een bron van fenylalanine.",,,1,en:e953,0,,4,Traiteur et apéritifs ,unknown,,,https://static.openfoodfacts.org/images/products/761/070/094/7340/front_fr.8.400.jpg,https://static.openfoodfacts.org/images/products/761/070/094/7340/front_fr.8.200.jpg,https://static.openfoodfacts.org/images/products/761/070/094/7340/ingredients_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/761/070/094/7340/nutrition_fr.17.400.jpg,237,992,,0,0,,,,,,,96,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1279,17242248,2naan breads,,220,g,2,planet deli,,,,,,okay,en:Belgium,,,,,,,,,Traiteur et apéritifs ,unknown,,,https://static.openfoodfacts.org/images/products/17242248/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/17242248/front_fr.4.200.jpg,,,255,1067,,3.4,0.2,,,,,,,47,3,2.9,7.5,0.75,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1280,5450168562110,Cottage Cheese,Fromage frais cottage à 7.5% m.g.,250,g,pot,Luxlait,"Produits laitiers, Produits fermentés, Produits à tartiner, Produits laitiers fermentés, Produits à tartiner salés, Fromages, Fromages à tartiner, Fromages à la crème",,Luxembourg,luxembourg,ITQI Superior Taste awards 2017,,"Belgique,France,Luxembourg","_Lait_ écrémé pasteurisé , crème pasteurisée (_lait_) , ferments lactiques , présure , sel",en:milk,,0,,0,c,3,Crèmerie ,Cheese,en:cream-cheeses,,https://static.openfoodfacts.org/images/products/545/016/856/2110/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/545/016/856/2110/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/545/016/856/2110/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/545/016/856/2110/nutrition_fr.7.400.jpg,138,577,,7.5,5.3,,,,,,,2.4,2.4,,15.2,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1281,8711812414511,Biscuit du verger framboise,,175,g,,De Rit,Biscuits à la framboise,agriculture biologique contrôlée,Amsterdam,amsterdam,"Bio,Bio européen,Agriculture UE/Non UE,NL-BIO-01","9 grain d or,Ekoplaza","Belgique,Pays-Bas","farine semi-complète de froment&quot; [gluten 40%, sucre de canne non raffiné*, margarine* (huile de tournesol*, beurre de cacao*, eau, émulsifiant: lécithine (tournesol), acidifiant: acide citrique), sirop de froment*, concentré de framboises* (équivalent à 7% de framboises), miel *, eau, oeuf en poudre*, acidifiant: acide citrique, sel de mer, poudres à lever: carbonates de sodium",en:gluten,fr:Amandes noisettes lait soja et graines de sésame,3,"en:e322,en:e322i,en:e330,en:e500",0,d,4,Epicerie sucrée,unknown,fr:biscuits-a-la-framboise,,https://static.openfoodfacts.org/images/products/871/181/241/4511/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/871/181/241/4511/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/871/181/241/4511/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/871/181/241/4511/nutrition_fr.10.400.jpg,466,1950,,18.4,4.1,,,,,,,68,39.4,3.1,5.3,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
